Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
5602055,Rajasthan Al Malaki,Sharjah,55.4519697279,25.2888091806,Indian,16.200000000000003,True,True,True,Expensive,4.4,green,Very Good,737,United Arab Emirates
5601724,Chili's,Sharjah,55.402513817,25.3661235305,American,62.1,True,False,True,Gourmet,4.2,green,Very Good,131,United Arab Emirates
5600794,India Palace,Sharjah,55.3788429871,25.3095658827,Biryani,43.2,True,True,True,Gourmet,3.7,lightgreen,Good,381,United Arab Emirates
5602224,Hengchen,Sharjah,55.3788419813,25.3095955858,Chinese,39.150000000000006,True,True,True,Gourmet,4.0,green,Very Good,424,United Arab Emirates
5602900,Raju Omlet,Sharjah,55.3791236132,25.3091482193,Indian,16.200000000000003,True,True,False,Expensive,4.3,green,Very Good,455,United Arab Emirates
5602215,Makani Restaurant,Sharjah,55.3748156503,25.2979807972,Indian,32.400000000000006,True,True,True,Gourmet,4.5,darkgreen,Excellent,651,United Arab Emirates
5601521,Applebee's,Sharjah,55.3752095997,25.298126599,American,70.2,True,True,True,Gourmet,4.3,green,Very Good,444,United Arab Emirates
5601438,Russo's New York Pizzeria,Sharjah,55.3748169914,25.2978904667,Pizza,62.1,True,True,True,Gourmet,4.4,green,Very Good,352,United Arab Emirates
5603788,Black Salt,Sharjah,55.4698486626,25.3044832033,Indian,56.7,True,False,True,Gourmet,4.6,darkgreen,Excellent,241,United Arab Emirates
5602377,Paper Fig Desserts,Sharjah,55.4588227719,25.3083662332,Cafe,62.1,True,False,True,Gourmet,4.7,darkgreen,Excellent,395,United Arab Emirates
5602563,Zushi,Sharjah,55.4594386742,25.3110470909,Sushi,64.80000000000001,True,True,True,Gourmet,4.1,green,Very Good,313,United Arab Emirates
3400251,Domino's Pizza,Agra,78.01485,27.16362,Pizza,8.4,True,False,True,Moderate,3.6,lightgreen,Good,343,India
3400025,Jahanpanah,Agra,78.0115444444,27.1616611111,North Indian,10.200000000000001,True,True,True,Expensive,3.9,lightgreen,Good,265,India
3400005,Mama Chicken Mama Franky House,Agra,78.0115831,27.1605689,North Indian,7.2,True,True,True,Moderate,4.3,green,Very Good,893,India
18888066,Kiskey Whiskey,Agra,78.008512,27.201117,North Indian,8.4,False,False,True,Moderate,4.5,darkgreen,Excellent,307,India
3400017,Pinch Of Spice,Agra,78.0076245591,27.201734813,North Indian,19.2,True,True,True,Gourmet,4.5,darkgreen,Excellent,860,India
3401284,Cake House,Agra,78.0090248,27.2041478,Bakery,6.0,True,True,False,Moderate,3.6,lightgreen,Good,126,India
3400029,Capri Restaurant,Agra,78.0008925,27.1965949,North Indian,10.200000000000001,True,True,True,Expensive,3.5,lightgreen,Good,200,India
3400275,Domino's Pizza,Agra,78.0075558275,27.2015156391,Pizza,8.4,True,False,True,Moderate,3.9,lightgreen,Good,585,India
3400277,Pizza Hut,Agra,78.0078501999,27.2017342166,Italian,8.4,True,True,False,Moderate,3.8,lightgreen,Good,331,India
3400263,Rambabu Parantha Bhandar,Agra,78.023650758,27.1915760245,North Indian,7.2,True,False,True,Moderate,3.7,lightgreen,Good,289,India
3400908,What The Food,Agra,77.998236,27.205886,Fast Food,4.8,True,True,True,Moderate,3.8,lightgreen,Good,217,India
3400457,Yadav Dhaba Purana,Agra,77.9982892,27.1961715,North Indian,3.6,True,True,True,Cheap,3.9,lightgreen,Good,223,India
3400282,Aahar,Agra,78.0045282841,27.1996056773,North Indian,8.4,True,True,False,Moderate,4.0,green,Very Good,368,India
3400475,Amritsari Kulcha Junction,Agra,78.0078465119,27.2015117626,North Indian,7.2,True,True,True,Moderate,4.1,green,Very Good,321,India
3400278,Atlantic Foods,Agra,78.007575,27.201548,Bakery,4.8,True,True,False,Moderate,4.0,green,Very Good,133,India
3400737,Bercos,Agra,78.0032925,27.1968592,Chinese,13.200000000000001,True,True,True,Expensive,4.1,green,Very Good,196,India
3400290,Bhagat Halwai,Agra,78.0047985166,27.2056679414,Desserts,3.6,True,True,False,Cheap,4.3,green,Very Good,553,India
3401582,Chainess,Agra,78.0036233,27.2016999,Tea,2.4,True,True,False,Cheap,4.2,green,Very Good,104,India
3400021,Chokho Jeeman Marwari Jain Bhojanalya,Agra,77.9983638972,27.1957585181,Rajasthani,4.8,True,True,False,Moderate,4.2,green,Very Good,445,India
3400868,Hichkee,Agra,78.024693,27.1900415,Continental,14.4,True,True,True,Expensive,4.4,green,Very Good,581,India
3400279,Mc Donald's,Agra,78.0087457225,27.2013656464,Burger,6.0,True,False,True,Moderate,4.2,green,Very Good,644,India
3400158,MKOP,Agra,78.0079111111,27.2016361111,Bakery,2.4,True,True,False,Cheap,4.4,green,Very Good,227,India
3400469,Papa Ji Da Dhaba,Agra,77.9985301942,27.1961977827,North Indian,3.0,True,True,True,Cheap,4.0,green,Very Good,339,India
3400304,The Big Bun,Agra,77.9968967,27.205766,Burger,3.0,True,True,False,Cheap,4.4,green,Very Good,153,India
3400712,The Greener Side,Agra,77.9981701,27.1971028,Fast Food,3.6,True,True,True,Cheap,4.4,green,Very Good,408,India
3400297,Bhagat Halwai,Agra,78.0085046589,27.2191143752,South Indian,3.0,True,True,False,Cheap,3.8,lightgreen,Good,329,India
3400296,Honeydew Restaurant,Agra,78.0101736635,27.2221751301,North Indian,6.0,True,True,False,Moderate,4.1,green,Very Good,484,India
3400059,Peshawri - ITC Mughal,Agra,78.0439929664,27.1611495917,North Indian,72.0,True,False,True,Gourmet,4.4,green,Very Good,340,India
3400611,Domino's Pizza,Agra,78.02654894,27.21294252,Pizza,8.4,True,False,True,Moderate,2.9,red,Average,390,India
3401276,The Masterchef Restaurant,Agra,78.0183799458,27.2163809989,Cafe,7.2,True,True,True,Moderate,3.9,lightgreen,Good,205,India
3400301,Anant Restaurant,Agra,78.01884,27.2095398,South Indian,4.2,True,True,True,Moderate,4.1,green,Very Good,222,India
3401024,Aromatic Nosh,Agra,78.0224072188,27.2146972112,Fast Food,8.4,True,True,True,Moderate,4.1,green,Very Good,99,India
3400430,Rohit Cakes And Bakes,Agra,78.0210369453,27.2148108104,Bakery,4.2,True,True,True,Moderate,4.0,green,Very Good,347,India
3401167,The Momo Corner,Agra,78.0261897,27.2141487,Chinese,2.4,True,True,True,Cheap,4.2,green,Very Good,147,India
3401164,Dosa Plaza,Agra,78.0006057,27.2075576,South Indian,3.6,True,True,False,Cheap,3.7,lightgreen,Good,192,India
3400348,G Thal,Agra,78.002102226,27.2112706951,Rajasthani,10.8,True,True,True,Expensive,3.7,lightgreen,Good,239,India
3400828,The Rollings,Agra,77.9944985,27.2072742,North Indian,8.4,True,True,True,Moderate,3.9,lightgreen,Good,146,India
3400299,Bikanervala,Agra,78.0023805556,27.21145,North Indian,8.4,True,True,False,Moderate,4.4,green,Very Good,640,India
3400840,Subway,Agra,77.999079,27.210987,Healthy Food,6.0,True,True,False,Moderate,4.1,green,Very Good,248,India
3400338,Udupi Brindavan,Agra,78.0104524,27.2085117,South Indian,7.2,True,True,True,Moderate,4.1,green,Very Good,193,India
3400850,Urban Deck,Agra,78.0036987,27.1995729,Mexican,12.0,True,True,True,Expensive,4.3,green,Very Good,606,India
3400628,Deviram Food Circle,Agra,77.953160224,27.2062970983,Mithai,2.4,True,True,False,Cheap,3.9,lightgreen,Good,206,India
3400130,Manoj Restaurant,Agra,78.0160242319,27.1797941182,South Indian,2.4,True,False,True,Cheap,3.7,lightgreen,Good,240,India
3401611,Bhadawar Hotel,Agra,78.0225795,27.1849864,North Indian,2.4,True,True,False,Cheap,4.0,green,Very Good,137,India
3400019,Dasaprakash Restaurant,Agra,78.0149137974,27.1650244925,South Indian,6.6000000000000005,True,True,False,Moderate,4.1,green,Very Good,211,India
3401781,Agarwal Restaurant Sweets And Dairy,Agra,77.9589425,27.1796963,North Indian,3.6,True,True,False,Cheap,3.7,lightgreen,Good,96,India
3401196,Social Attitude,Agra,77.9870681,27.1881434,Cafe,7.2,False,True,False,Moderate,3.8,lightgreen,Good,177,India
3401013,Bhagat Halwai,Agra,77.9796836525,27.1829376722,Fast Food,3.6,True,True,False,Cheap,4.2,green,Very Good,626,India
3400131,Jain Restaurant,Agra,77.9866675,27.188102,North Indian,6.0,True,True,True,Moderate,4.2,green,Very Good,261,India
3400174,Ram Babu Parathe Wale,Agra,77.950245738,27.2157631308,Fast Food,8.4,True,True,False,Moderate,3.1,orange,Average,234,India
3400368,Domino's Pizza,Agra,77.95426,27.20393,Pizza,8.4,True,False,True,Moderate,3.8,lightgreen,Good,475,India
3401309,Pari Family Restaurant,Agra,77.9462717,27.201999,North Indian,4.8,True,True,True,Moderate,3.8,lightgreen,Good,230,India
3400370,Pizza Hut,Agra,77.9554830864,27.2031527233,Italian,8.4,True,True,False,Moderate,3.9,lightgreen,Good,267,India
3401310,Shree Balaji Family Restaurant,Agra,77.9467360675,27.202378615,North Indian,4.8,True,True,False,Moderate,3.8,lightgreen,Good,254,India
3400696,The Forest,Agra,77.9664342,27.194857,Indian,9.6,True,True,True,Expensive,3.7,lightgreen,Good,249,India
3400703,Bullet Adda,Agra,77.9656439647,27.2104724914,Cafe,6.0,True,True,True,Moderate,4.1,green,Very Good,214,India
18966639,Fakira,Agra,77.9719625786,27.20662362,North Indian,9.6,True,False,True,Expensive,4.0,green,Very Good,41,India
3400934,Shree Bankey Bihari Misthan Bhandar,Agra,77.9582843184,27.2049159165,Mithai,3.6,True,True,False,Cheap,4.3,green,Very Good,92,India
3401344,Cafe Turquoise Cottage,Agra,78.0314,27.1610034,North Indian,19.2,True,True,True,Gourmet,4.7,darkgreen,Excellent,292,India
3401656,D'Delicia,Agra,78.0591311793,27.1541754208,North Indian,19.2,True,True,True,Gourmet,4.6,darkgreen,Excellent,224,India
3400018,Pinch Of Spice,Agra,78.0433036387,27.1596485163,North Indian,19.2,True,False,True,Gourmet,4.5,darkgreen,Excellent,930,India
3400346,Sheroes Hangout,Agra,78.0400336906,27.1617458997,Cafe,2.4,True,True,False,Cheap,4.8,darkgreen,Excellent,253,India
3400326,Tea'se Me - Rooftop Tea Boutique,Agra,78.036731416,27.1666118751,Chinese,12.0,False,True,True,Expensive,4.7,darkgreen,Excellent,673,India
3400208,Domino's Pizza,Agra,78.0382,27.1621,Pizza,8.4,True,False,True,Moderate,3.9,lightgreen,Good,287,India
3400169,McDonald's,Agra,78.0576688796,27.158466614,Burger,6.0,True,False,True,Moderate,3.9,lightgreen,Good,321,India
3400392,Thaaliwala,Agra,78.0449340865,27.1589454022,North Indian,8.4,True,True,False,Moderate,3.9,lightgreen,Good,316,India
3400425,Bikanervala,Agra,78.0452271178,27.1585486495,North Indian,8.4,True,True,False,Moderate,4.4,green,Very Good,447,India
3400391,Chapter 1 Cafe,Agra,78.0432934,27.1583271,Cafe,12.0,True,True,True,Expensive,4.2,green,Very Good,263,India
18933640,CHHAT - Over The Top,Agra,78.033464,27.1619353,North Indian,9.6,True,True,True,Expensive,4.0,green,Very Good,50,India
3400010,GMB - Gopika Sweets & Restaurant,Agra,78.0379962176,27.1620095986,Desserts,4.8,True,True,False,Moderate,4.1,green,Very Good,278,India
3400780,Grey House Cafe ,Agra,78.050503023,27.1576602762,Cafe,18.0,True,True,True,Gourmet,4.1,green,Very Good,197,India
3400015,KFC,Agra,78.0506072938,27.157512611,Burger,6.0,True,True,False,Moderate,4.0,green,Very Good,224,India
3400853,Mocha,Agra,78.051030077,27.1579502363,Cafe,18.0,True,True,False,Gourmet,4.3,green,Very Good,441,India
3400016,Pind Balluchi,Agra,78.0473132059,27.1577900424,North Indian,12.0,True,True,False,Expensive,4.2,green,Very Good,494,India
3400105,Pizza Hut,Agra,78.0348999426,27.1613721262,Italian,8.4,True,True,False,Moderate,4.0,green,Very Good,546,India
3400838,Sugar N Thyme,Agra,78.0455908924,27.1582431787,Cafe,12.0,False,True,False,Expensive,4.3,green,Very Good,261,India
3401174,The Chocolate Room,Agra,78.0576793,27.1590485,Desserts,4.8,True,True,False,Moderate,4.3,green,Very Good,124,India
18658177,Millhouse,Ahmedabad,72.5315079466,23.0397704201,Continental,14.4,True,True,False,Expensive,4.2,green,Very Good,773,India
18396250,Huber & Holly,Ahmedabad,72.5124350935,23.0381688194,Cafe,9.6,True,True,True,Expensive,4.8,darkgreen,Excellent,1413,India
18438909,La Pino'z Pizza,Ahmedabad,72.5124743208,23.0380346062,Pizza,6.0,True,True,False,Moderate,4.5,darkgreen,Excellent,2328,India
18758529,Rp's Pizzeria,Ahmedabad,72.5204981491,23.0429926928,Pizza,6.6000000000000005,True,True,False,Moderate,4.5,darkgreen,Excellent,758,India
18663856,The Red Bistro,Ahmedabad,72.5091805682,23.039851564,Mexican,16.8,True,False,True,Expensive,4.6,darkgreen,Excellent,491,India
110211,Honest,Ahmedabad,72.5126074255,23.0383650481,North Indian,8.4,True,True,False,Moderate,3.8,lightgreen,Good,577,India
18143128,Mocha,Ahmedabad,72.5113457814,23.0318202339,Cafe,9.6,True,True,True,Expensive,4.6,darkgreen,Harika,2282,India
113702,@Mango,Ahmedabad,72.5021273643,23.0398055928,North Indian,15.6,True,True,True,Expensive,4.3,green,Very Good,1650,India
18796360,And Me Cafe,Ahmedabad,72.5082394481,23.0397210549,Cafe,12.0,True,True,False,Expensive,4.0,green,Very Good,304,India
18578691,Bogarosa,Ahmedabad,72.5064443797,23.0352346105,Continental,9.6,True,False,True,Expensive,4.1,green,Very Good,1156,India
18480250,Cafe De Italiano,Ahmedabad,72.5074740127,23.0404649245,Cafe,11.4,True,False,True,Expensive,4.3,green,Very Good,770,India
18672107,Eleven 11 Restro Cafe,Ahmedabad,72.5108267739,23.0387470146,Cafe,12.0,True,True,False,Expensive,4.3,green,Very Good,1079,India
113433,Fozzie's Pizzaiolo. Cafe. Deli,Ahmedabad,72.5098980591,23.0331744552,Cafe,10.8,True,True,True,Expensive,4.1,green,Very Good,1667,India
18627705,I Love Sandwich House,Ahmedabad,72.5096067041,23.0323515568,Cafe,10.8,True,True,False,Expensive,4.2,green,Very Good,1106,India
18715978,Parosa,Ahmedabad,72.511138916,23.0385378279,Italian,9.6,True,True,True,Expensive,4.0,green,Very Good,790,India
18701170,The Pancake Story,Ahmedabad,72.5118024274,23.0372919573,Desserts,6.0,True,True,False,Moderate,4.4,green,Very Good,284,India
18766904,The Secret Kitchen,Ahmedabad,72.5073217973,23.0448290206,North Indian,13.200000000000001,True,False,True,Expensive,4.1,green,Very Good,441,India
18671343,Yash's SBR,Ahmedabad,72.5111399218,23.0385692985,Italian,13.200000000000001,True,True,False,Expensive,4.1,green,Very Good,299,India
18667436,RP's Pizzeria,Ahmedabad,72.4751842,23.0312658,Pizza,6.6000000000000005,True,True,False,Moderate,4.4,green,Very Good,1002,India
18749716,Kovallam,Ahmedabad,72.562297,23.032025,South Indian,6.0,True,True,False,Moderate,4.6,darkgreen,Excellent,532,India
18619137,Yanki Sizzlers,Ahmedabad,72.5548096374,23.0357804214,Continental,14.4,True,False,True,Expensive,4.9,darkgreen,Excellent,866,India
112370,Bluez Terrace Cafe,Ahmedabad,72.558572,23.030699,North Indian,8.4,True,True,True,Moderate,4.0,green,Very Good,764,India
18545544,Mocha,Ahmedabad,72.5548438355,23.0294073474,Cafe,9.6,True,True,False,Expensive,4.4,green,Very Good,970,India
110484,Eat Punjab,Ahmedabad,72.5972297788,23.1060703259,North Indian,9.0,True,True,False,Expensive,3.7,lightgreen,Good,1345,India
112842,McDonald's,Ahmedabad,72.6093245298,23.1140648459,Burger,6.0,True,True,False,Moderate,3.9,lightgreen,Good,570,India
113018,Java+ - Courtyard By Marriott,Ahmedabad,72.5120666251,23.0276902222,Cafe,12.0,True,True,True,Expensive,4.1,green,Very Good,1214,India
110395,Swati Snacks,Ahmedabad,72.5590367988,23.0242083867,Fast Food,7.2,True,False,True,Moderate,4.6,darkgreen,Excellent,1297,India
18607123,La Pino'z Pizza,Ahmedabad,72.5604476407,23.0199068812,Pizza,6.0,True,True,False,Moderate,4.3,green,Very Good,887,India
18335583,Brick Kitchen - Five Petals,Ahmedabad,72.5394479558,23.071208042,North Indian,10.8,True,True,True,Expensive,4.5,darkgreen,Excellent,1408,India
113220,Capsicum,Ahmedabad,72.5321600586,23.127584292,North Indian,12.0,True,False,True,Expensive,4.3,green,Very Good,1220,India
18902811,Legends Of Punjab - By Pepperazi,Ahmedabad,72.5454778969,23.0274282545,North Indian,8.4,True,True,True,Moderate,4.1,green,Very Good,218,India
18529585,Yash's GBT,Ahmedabad,72.5524456054,23.026672279,Italian,9.6,True,True,False,Expensive,4.2,green,Very Good,620,India
113379,Farki,Ahmedabad,72.5379076973,23.0459072962,Desserts,3.6,True,True,False,Cheap,4.5,darkgreen,Excellent,578,India
18549832,Burger King,Ahmedabad,72.5308028609,23.0462074841,Burger,6.0,True,True,False,Moderate,3.9,lightgreen,Good,872,India
112546,Neelkamal Snacks And Coffeebar,Ahmedabad,72.533557,23.0486935,Fast Food,5.4,True,True,False,Moderate,3.9,lightgreen,Good,467,India
110237,Kabir Restaurant,Ahmedabad,72.5239240006,23.0484266325,North Indian,7.2,True,True,False,Moderate,4.0,green,Very Good,2918,India
18354059,Hyderabadi Hut,Ahmedabad,72.531162,23.0467428,North Indian,9.6,True,True,True,Expensive,3.8,lightgreen,Good,698,India
110492,Hotel Moti Mahal,Ahmedabad,72.5997765362,23.0290759578,Mughlai,7.2,True,True,False,Moderate,3.9,lightgreen,Good,688,India
18819865,Kadak Bhagat,Ahmedabad,72.6042571664,22.9975766544,North Indian,14.4,True,True,False,Expensive,4.8,darkgreen,Excellent,414,India
110203,Honest,Ahmedabad,72.6027172431,22.9977195495,North Indian,8.4,True,True,False,Moderate,3.7,lightgreen,Good,1032,India
113234,Shree Annpurna,Ahmedabad,72.6040690765,22.9978723205,North Indian,6.0,True,True,True,Moderate,4.1,green,Very Good,1795,India
110026,Barbeque Nation,Ahmedabad,72.5268177688,23.0478234893,Mughlai,19.2,False,False,True,Gourmet,4.5,darkgreen,Excellent,2236,India
112466,Jay Nilkanth Food,Ahmedabad,72.5514139608,23.0435974003,North Indian,4.8,True,True,False,Moderate,3.1,orange,Average,1346,India
18438912,Artisan - Regenta  Antarim,Ahmedabad,72.5568766147,23.0332293766,North Indian,12.0,True,True,True,Expensive,4.1,green,Very Good,230,India
19000219,Eleven 11 Restro Cafe,Ahmedabad,72.5479508936,23.0308624897,Cafe,12.0,True,False,True,Expensive,4.0,green,Very Good,46,India
18800447,Fullfills,Ahmedabad,72.5487756729,23.0423580556,Continental,7.2,True,True,False,Moderate,4.2,green,Very Good,226,India
18821777,Little French House,Ahmedabad,72.5618001446,23.0397648665,Cafe,12.0,True,False,True,Expensive,4.3,green,Very Good,278,India
18658460,Queso Y Cafe,Ahmedabad,72.5547968969,23.0337600769,Cafe,9.0,False,True,False,Expensive,4.2,green,Very Good,726,India
18588579,Ristretto - Behind the Rods,Ahmedabad,72.548933588,23.0408533641,Cafe,12.0,True,True,True,Expensive,4.4,green,Very Good,849,India
18557653,RP's Pizzeria,Ahmedabad,72.5485081226,23.0423885997,Pizza,6.6000000000000005,True,True,False,Moderate,4.4,green,Very Good,1573,India
18747097,Tea Villa Cafe,Ahmedabad,72.5549293309,23.0315277277,Cafe,12.0,True,True,False,Expensive,4.1,green,Very Good,714,India
18385186,The Cafe Baraco,Ahmedabad,72.5505335256,23.0443452593,Cafe,12.0,True,True,False,Expensive,4.3,green,Very Good,1528,India
110397,The Chocolate Room,Ahmedabad,72.5485688075,23.0408021481,Cafe,8.4,True,True,False,Moderate,4.1,green,Very Good,609,India
18766005,The Esplendido Cafe,Ahmedabad,72.5602800027,23.0286634167,Cafe,9.6,False,True,True,Expensive,4.4,green,Very Good,1001,India
18972007,Unique Eats Restro Cafe,Ahmedabad,72.5549239665,23.0360519375,North Indian,7.2,True,False,True,Moderate,4.1,green,Very Good,71,India
18454925,Unlocked,Ahmedabad,72.5579253584,23.0329523009,Cafe,12.0,False,True,True,Expensive,4.3,green,Very Good,1251,India
113356,Wok On Fire,Ahmedabad,72.5497865304,23.0432888764,Chinese,14.4,True,True,False,Expensive,4.0,green,Very Good,1213,India
18819827,Kadak Bhagat,Ahmedabad,72.5143918003,23.0124110626,North Indian,12.0,True,True,True,Expensive,4.6,darkgreen,Excellent,444,India
113325,Nini's Kitchen,Ahmedabad,72.511613,23.012047,North Indian,12.0,True,True,True,Expensive,4.5,darkgreen,Excellent,1849,India
110208,Honest,Ahmedabad,72.5029796362,23.0113201229,North Indian,8.4,True,True,False,Moderate,3.9,lightgreen,Good,823,India
18630527,Madhavrao,Ahmedabad,72.5041132048,23.0121388293,Maharashtrian,7.2,True,True,False,Moderate,3.9,lightgreen,Good,495,India
114006,Kailash Parbat,Ahmedabad,72.5146251172,23.0121542591,North Indian,9.6,True,True,False,Expensive,4.0,green,Very Good,887,India
18173173,Food On Way,Ahmedabad,72.5151536284,23.011825605,North Indian,4.8,True,True,True,Moderate,3.8,lightgreen,Good,2707,India
110145,Gordhan Thaal,Ahmedabad,72.5110202283,23.0357258095,Gujarati,7.8,True,True,False,Moderate,4.4,green,Very Good,1751,India
18286088,The Grand Thakar,Ahmedabad,72.5081569701,23.0269135746,Gujarati,8.4,True,True,False,Moderate,4.4,green,Very Good,935,India
18261013,Kaffee - Mast Hai,Ahmedabad,72.6243844628,23.1183349735,Cafe,9.0,True,True,False,Expensive,4.4,green,Very Good,892,India
18653898,The Mondo Kitchen,Ahmedabad,72.5295251235,23.0918298046,Chinese,12.0,True,True,True,Expensive,4.3,green,Very Good,484,India
111826,Yanki Sizzlers,Ahmedabad,72.5180995837,23.0530693566,Continental,14.4,True,False,True,Expensive,4.9,darkgreen,Excellent,3437,India
19003565,Sale and Pepe,Ahmedabad,72.501425,23.050038,Cafe,14.4,True,False,True,Expensive,4.0,green,Very Good,101,India
113429,@ Nine - The Fern,Ahmedabad,72.5222975761,23.0639830919,Mediterranean,24.0,True,False,True,Gourmet,4.3,green,Very Good,884,India
110074,Cafe Piano - The Grand Bhagwati,Ahmedabad,72.5144028291,23.0424521561,Cafe,14.4,True,True,False,Expensive,4.2,green,Çok iyi,1001,India
18563708,Nini's Kitchen,Ahmedabad,72.5437844172,23.0278512904,North Indian,12.0,True,True,True,Expensive,4.6,darkgreen,Excellent,810,India
18718880,Urban Khichdi,Ahmedabad,72.5424580953,23.0283147438,North Indian,7.2,False,True,True,Moderate,4.7,darkgreen,Excellent,404,India
113895,Anjoy Latenight Meals,Ahmedabad,72.5278168917,23.0367430672,North Indian,6.0,True,True,True,Moderate,4.3,green,Very Good,1157,India
110225,Jassi De Parathe,Ahmedabad,72.5279667601,23.0370587024,North Indian,9.0,True,True,False,Expensive,4.4,green,Very Good,1737,India
18882467,Makeba - The Lounge Cafe,Ahmedabad,72.5436700881,23.0282249555,Cafe,12.0,True,False,True,Expensive,4.2,green,Very Good,368,India
113908,The Blue Oven,Ahmedabad,72.5295871496,23.0395266793,Pizza,8.4,True,True,False,Moderate,4.3,green,Very Good,818,India
18874418,Upri Manzil,Ahmedabad,72.5272429,23.0397667,North Indian,18.0,True,False,True,Gourmet,4.1,green,Very Good,297,India
110149,Gwalia Sweets,Ahmedabad,72.5118838996,23.011900902,Mithai,5.4,True,True,False,Moderate,4.0,green,Very Good,548,India
2400455,Malt,Allahabad,81.8226799741,25.4677207511,Cafe,3.6,True,True,True,Moderate,4.6,darkgreen,Excellent,291,India
2400392,Bean Here,Allahabad,81.8226266652,25.4673269422,Cafe,4.2,True,True,True,Moderate,3.8,lightgreen,Good,72,India
2400566,Rolls Mania,Allahabad,81.8252146617,25.466910127,Rolls,5.4,True,True,True,Moderate,4.0,green,Very Good,110,India
18707628,Baba Biryani,Allahabad,81.83609806,25.45542701,Biryani,6.0,True,True,True,Expensive,2.6,red,Average,160,India
2400591,Barcode,Allahabad,81.835039258,25.4548379009,Biryani,16.8,True,True,True,Gourmet,3.4,orange,Average,146,India
2400017,Tandoor Restaurant,Allahabad,81.8313559145,25.4505127343,North Indian,6.0,True,True,True,Expensive,2.8,red,Average,343,India
2400739,Barbeque Nation,Allahabad,81.839536,25.449453,North Indian,14.4,False,False,True,Gourmet,4.7,darkgreen,Excellent,244,India
18889008,EDEN by Connoisseur,Allahabad,81.833621,25.449868,North Indian,12.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,95,India
2400533,SCORE - The Games Cafe,Allahabad,81.8330980092,25.4511560548,Cafe,2.4,True,True,True,Cheap,4.5,darkgreen,Excellent,332,India
2400443,9280 The Family Restaurant,Allahabad,81.8408754095,25.4528062696,North Indian,7.2,True,True,True,Expensive,3.9,lightgreen,Good,145,India
2400006,Allahabad Biryani Centre,Allahabad,81.8309326172,25.4549446106,Biryani,4.8,True,True,True,Moderate,3.8,lightgreen,Good,153,India
18930442,Andeywala,Allahabad,81.833889,25.454667,Fast Food,2.4,True,True,False,Cheap,3.8,lightgreen,Good,53,India
2400148,Bean Here,Allahabad,81.8328210711,25.4531053705,Cafe,4.2,True,True,False,Moderate,3.9,lightgreen,Good,173,India
18708164,BrewBakes,Allahabad,81.838870123,25.459709317,Cafe,6.0,True,True,False,Expensive,3.8,lightgreen,Good,91,India
2400032,Celebrations,Allahabad,81.8370539323,25.4540165944,North Indian,7.2,True,True,False,Expensive,3.8,lightgreen,Good,148,India
2400524,Chill Lounge ,Allahabad,81.8326507509,25.4519407497,North Indian,9.6,True,True,True,Expensive,3.6,lightgreen,Good,95,India
2400505,Coffee Calling,Allahabad,81.8367478251,25.4512453625,Cafe,4.8,True,True,True,Moderate,3.9,lightgreen,Good,109,India
18985346,Coffee Machine The Cafe,Allahabad,81.8353669,25.4571012,Italian,3.0,True,True,False,Moderate,3.8,lightgreen,Good,25,India
2400356,Domino's Pizza,Allahabad,81.83454217,25.45463565,Pizza,8.4,True,False,True,Expensive,3.9,lightgreen,Good,515,India
2400358,Domino's Pizza,Allahabad,81.83551,25.45461,Pizza,8.4,True,False,True,Expensive,3.7,lightgreen,Good,520,India
2400053,Gay Time Family Restaurant,Allahabad,81.8366070092,25.4528970898,North Indian,6.0,True,True,True,Expensive,3.7,lightgreen,Good,143,India
2400497,Harish Bhojanalaya & Restaurant,Allahabad,81.8288242444,25.4527929493,Fast Food,3.6,True,True,True,Moderate,3.7,lightgreen,Good,69,India
2400289,Indian Coffee House,Allahabad,81.8298401311,25.450514248,South Indian,2.4,True,False,True,Cheap,3.9,lightgreen,Good,114,India
2400689,Jai Shri Shankar Bhojnalaya,Allahabad,81.8309059739,25.4509526145,North Indian,3.6,True,True,True,Moderate,3.9,lightgreen,Good,79,India
18811619,Kailash Parbat,Allahabad,81.834949404,25.4519153199,North Indian,4.8,True,True,True,Moderate,3.9,lightgreen,Good,31,India
2400397,Moti Mahal Delux Tandoori Trail,Allahabad,81.835645102,25.4598222303,Mughlai,9.6,True,True,False,Expensive,3.8,lightgreen,Good,91,India
18708091,Raju Kitchen Restaurant,Allahabad,81.8309160322,25.4562404361,North Indian,4.8,True,True,True,Moderate,3.9,lightgreen,Good,163,India
18707672,Shahi Darbar Restaurant,Allahabad,81.8338788673,25.4563666725,North Indian,5.4,True,True,False,Moderate,3.6,lightgreen,Good,68,India
2400074,Shamiana's,Allahabad,81.8329588696,25.4502841655,North Indian,3.6,True,True,False,Moderate,3.6,lightgreen,Good,110,India
18892185,The London Shakes And Cafe,Allahabad,81.83333,25.454258,Pizza,3.6,True,True,True,Moderate,3.9,lightgreen,Good,60,India
2400459,Chicago Pizza,Allahabad,81.8350791559,25.452000086,Pizza,4.8,True,True,True,Moderate,4.1,green,Velmi dobré,334,India
